stats_id,goals,assists,points,plus_minus,pims,sog,toi,player_id,game_id,team_id,is_home,opponent_team_id
15328,0,0,0,2,0,0,00:30:48,528,384,27,1,49
15329,0,1,1,2,0,8,00:12:36,529,384,27,1,49
15330,0,0,0,-2,0,5,00:16:55,530,384,27,1,49
15331,0,0,0,0,0,4,00:05:56,531,384,27,1,49
15332,1,0,1,1,0,0,00:05:17,532,384,27,1,49
15333,0,2,2,3,0,7,00:08:39,533,384,27,1,49
15334,0,0,0,-3,0,6,00:04:45,534,384,27,1,49
15335,0,0,0,-3,0,4,00:02:06,535,384,27,1,49
15336,0,0,0,1,2,4,00:10:47,536,384,27,1,49
15337,0,0,0,-2,0,6,00:09:55,537,384,27,1,49
15338,0,0,0,0,0,4,00:16:11,538,384,27,1,49
15339,0,0,0,3,0,0,00:11:45,539,384,27,1,49
15340,0,0,0,3,0,0,00:21:41,540,384,27,1,49
15341,0,0,0,2,0,6,00:11:16,961,384,49,0,27
15342,0,1,1,1,0,8,00:09:46,962,384,49,0,27
15343,0,2,2,-2,0,2,00:28:13,963,384,49,0,27
15344,0,0,0,-2,2,3,00:04:16,964,384,49,0,27
15345,0,0,0,-3,0,6,00:22:21,965,384,49,0,27
15346,1,0,1,0,4,0,00:15:29,966,384,49,0,27
15347,0,0,0,2,2,3,00:21:33,967,384,49,0,27
15348,0,1,1,-3,2,3,00:02:08,968,384,49,0,27
15349,0,0,0,-2,0,7,00:08:27,969,384,49,0,27
15350,0,0,0,0,0,7,00:02:17,970,384,49,0,27
15351,0,1,1,1,0,2,00:11:27,971,384,49,0,27
15352,0,0,0,2,0,2,00:23:41,972,384,49,0,27
15353,2,0,2,0,0,6,00:12:42,973,384,49,0,27
15354,0,0,0,0,2,8,00:25:46,974,384,49,0,27
15355,0,1,1,2,0,7,00:15:54,975,384,49,0,27
15356,1,0,1,3,0,3,00:18:35,976,384,49,0,27
15357,0,0,0,-2,0,7,00:18:46,977,384,49,0,27
15358,1,0,1,3,0,2,00:07:03,978,384,49,0,27
15359,0,0,0,2,0,0,00:02:30,979,384,49,0,27
15360,0,0,0,0,0,0,00:22:58,980,384,49,0,27
15361,0,0,0,-3,0,5,00:04:20,1041,385,53,1,34
15362,0,1,1,1,10,3,00:27:37,1042,385,53,1,34
15363,0,1,1,-3,4,7,00:25:41,1043,385,53,1,34
15364,0,0,0,2,4,0,00:29:52,1044,385,53,1,34
15365,0,0,0,3,0,1,00:08:35,1045,385,53,1,34
15366,0,1,1,1,2,8,00:17:32,1046,385,53,1,34
15367,1,0,1,2,0,8,00:04:37,1047,385,53,1,34
15368,0,0,0,2,0,7,00:09:28,1048,385,53,1,34
15369,0,0,0,2,0,2,00:24:32,1049,385,53,1,34
15370,0,0,0,3,0,2,00:20:29,1050,385,53,1,34
15371,0,0,0,3,0,8,00:25:50,1051,385,53,1,34
15372,0,0,0,-1,5,2,00:03:49,1052,385,53,1,34
15373,0,0,0,0,0,7,00:11:05,1053,385,53,1,34
15374,0,0,0,2,0,8,00:05:18,1054,385,53,1,34
15375,1,0,1,-2,4,2,00:24:32,1055,385,53,1,34
15376,0,0,0,0,0,5,00:10:46,1056,385,53,1,34
15377,0,0,0,-3,0,2,00:13:11,1057,385,53,1,34
15378,0,0,0,0,0,8,00:24:15,1058,385,53,1,34
15379,0,0,0,0,0,0,00:17:47,1059,385,53,1,34
15380,0,0,0,3,0,0,00:23:38,1060,385,53,1,34
15381,1,1,2,-2,0,3,00:30:02,661,385,34,0,53
15382,0,1,1,1,0,1,00:09:21,662,385,34,0,53
15383,0,1,1,3,0,1,00:09:51,663,385,34,0,53
15384,1,0,1,1,0,0,00:30:11,664,385,34,0,53
15385,1,1,2,3,5,0,00:17:05,665,385,34,0,53
15386,0,0,0,-1,0,7,00:30:03,666,385,34,0,53
15387,0,0,0,2,0,3,00:28:07,667,385,34,0,53
15388,2,0,2,-3,0,7,00:07:50,668,385,34,0,53
15389,0,0,0,2,0,6,00:16:11,669,385,34,0,53
15390,0,0,0,1,0,2,00:23:32,670,385,34,0,53
15391,1,0,1,-3,0,1,00:28:27,671,385,34,0,53
15392,0,2,2,0,0,8,00:13:36,672,385,34,0,53
15393,0,0,0,1,0,4,00:28:16,673,385,34,0,53
15394,0,0,0,3,0,4,00:19:10,674,385,34,0,53
15395,0,1,1,-3,0,4,00:20:49,675,385,34,0,53
15396,0,0,0,-1,0,1,00:17:06,676,385,34,0,53
15397,0,0,0,2,0,5,00:18:54,677,385,34,0,53
15398,1,1,2,-2,2,8,00:03:19,678,385,34,0,53
15399,0,0,0,2,0,0,00:09:28,679,385,34,0,53
15400,0,0,0,1,0,0,00:20:08,680,385,34,0,53
15401,0,0,0,-2,0,0,00:06:14,241,386,13,1,35
15402,0,0,0,-3,0,0,00:18:24,242,386,13,1,35
15403,1,0,1,2,0,5,00:07:06,243,386,13,1,35
15404,0,0,0,-2,0,5,00:06:35,244,386,13,1,35
15405,0,0,0,-2,0,6,00:24:41,245,386,13,1,35
15406,0,1,1,-1,0,1,00:05:08,246,386,13,1,35
15407,0,0,0,-1,0,6,00:29:34,247,386,13,1,35
15408,1,0,1,3,4,5,00:03:49,248,386,13,1,35
15409,0,0,0,3,0,8,00:12:15,249,386,13,1,35
15410,0,0,0,3,0,7,00:29:43,250,386,13,1,35
15411,0,0,0,3,0,2,00:07:06,251,386,13,1,35
15412,0,0,0,-3,0,5,00:10:16,252,386,13,1,35
15413,0,0,0,-1,0,5,00:30:41,253,386,13,1,35
15414,0,1,1,2,4,8,00:27:15,254,386,13,1,35
15415,0,0,0,1,2,8,00:30:17,255,386,13,1,35
15416,0,0,0,3,2,8,00:04:12,256,386,13,1,35
15417,0,0,0,-1,0,3,00:27:43,257,386,13,1,35
15418,0,0,0,3,0,3,00:26:36,258,386,13,1,35
15419,0,0,0,1,0,0,00:05:00,259,386,13,1,35
15420,0,0,0,1,10,0,00:03:29,260,386,13,1,35
15421,0,0,0,3,0,0,00:24:53,681,386,35,0,13
15422,0,0,0,0,2,6,00:18:21,682,386,35,0,13
15423,0,0,0,-1,0,0,00:02:21,683,386,35,0,13
15424,0,0,0,3,0,1,00:27:16,684,386,35,0,13
15425,0,1,1,0,2,1,00:17:51,685,386,35,0,13
15426,0,0,0,-1,0,6,00:29:15,686,386,35,0,13
15427,1,0,1,-3,4,2,00:10:55,687,386,35,0,13
15428,0,0,0,-2,2,1,00:24:46,688,386,35,0,13
15429,0,0,0,-2,0,0,00:05:58,689,386,35,0,13
15430,0,0,0,-3,0,7,00:14:35,690,386,35,0,13
15431,0,0,0,-1,4,1,00:09:04,691,386,35,0,13
15432,0,0,0,-2,0,2,00:11:05,692,386,35,0,13
15433,0,1,1,1,0,6,00:19:10,693,386,35,0,13
15434,0,0,0,-1,5,5,00:04:53,694,386,35,0,13
15435,0,0,0,2,0,7,00:09:44,695,386,35,0,13
15436,0,0,0,2,10,4,00:13:31,696,386,35,0,13
15437,0,0,0,-1,0,6,00:11:39,697,386,35,0,13
15438,0,0,0,-1,2,7,00:18:44,698,386,35,0,13
15439,0,0,0,1,4,0,00:07:26,699,386,35,0,13
15440,0,0,0,1,4,0,00:19:15,700,386,35,0,13
15441,1,0,1,-1,0,8,00:14:44,501,387,26,1,16
15442,1,1,2,-1,0,4,00:26:52,502,387,26,1,16
15443,0,1,1,-2,4,5,00:13:18,503,387,26,1,16
15444,0,0,0,-2,0,5,00:20:02,504,387,26,1,16
15445,0,0,0,-1,0,4,00:13:40,505,387,26,1,16
15446,0,0,0,1,2,8,00:22:21,506,387,26,1,16
15447,1,0,1,-3,2,0,00:26:24,507,387,26,1,16
15448,0,0,0,1,2,1,00:20:43,508,387,26,1,16
15449,1,1,2,2,10,1,00:14:37,509,387,26,1,16
15450,0,1,1,-1,0,7,00:10:40,510,387,26,1,16
15451,1,1,2,-1,4,1,00:30:24,511,387,26,1,16
15452,0,1,1,1,0,3,00:22:45,512,387,26,1,16
15453,1,0,1,0,2,3,00:13:25,513,387,26,1,16
15454,0,0,0,1,0,5,00:13:53,514,387,26,1,16
15455,0,0,0,-2,0,0,00:06:14,515,387,26,1,16
15456,0,0,0,3,2,2,00:12:50,516,387,26,1,16
15457,0,0,0,1,0,7,00:24:46,517,387,26,1,16
15458,1,1,2,3,0,4,00:15:13,518,387,26,1,16
15459,0,0,0,-1,0,0,00:12:11,519,387,26,1,16
15460,0,0,0,-1,0,0,00:13:43,520,387,26,1,16
15461,0,0,0,-2,0,1,00:14:45,301,387,16,0,26
15462,1,0,1,0,0,5,00:03:03,302,387,16,0,26
15463,1,1,2,-3,0,3,00:19:20,303,387,16,0,26
15464,0,0,0,2,0,7,00:12:28,304,387,16,0,26
15465,0,0,0,2,0,6,00:02:40,305,387,16,0,26
15466,0,2,2,-2,0,7,00:07:54,306,387,16,0,26
15467,0,1,1,2,2,2,00:30:36,307,387,16,0,26
15468,1,1,2,-1,4,1,00:02:28,308,387,16,0,26
15469,0,1,1,-2,4,4,00:18:42,309,387,16,0,26
15470,1,0,1,-3,4,3,00:18:17,310,387,16,0,26
15471,0,1,1,2,0,8,00:10:17,311,387,16,0,26
15472,1,1,2,3,0,0,00:13:13,312,387,16,0,26
15473,1,0,1,-3,4,3,00:25:04,313,387,16,0,26
15474,0,0,0,-2,4,7,00:06:12,314,387,16,0,26
15475,1,0,1,-1,2,3,00:16:06,315,387,16,0,26
15476,0,1,1,-3,0,1,00:19:56,316,387,16,0,26
15477,0,1,1,-3,4,6,00:26:22,317,387,16,0,26
15478,0,0,0,-1,2,2,00:16:41,318,387,16,0,26
15479,0,0,0,-3,10,0,00:29:03,319,387,16,0,26
15480,0,0,0,-2,4,0,00:22:51,320,387,16,0,26
15481,2,1,3,-2,0,5,00:10:21,381,388,20,1,47
15482,0,1,1,0,0,2,00:13:53,382,388,20,1,47
15483,1,0,1,0,0,2,00:05:12,383,388,20,1,47
15484,1,0,1,-2,0,6,00:13:20,384,388,20,1,47
15485,0,0,0,-2,0,6,00:24:59,385,388,20,1,47
15486,0,0,0,1,0,1,00:05:36,386,388,20,1,47
15487,0,1,1,0,0,6,00:18:19,387,388,20,1,47
15488,0,1,1,-2,4,5,00:25:22,388,388,20,1,47
15489,0,1,1,-3,0,6,00:26:04,389,388,20,1,47
15490,0,0,0,-3,2,6,00:27:11,390,388,20,1,47
15491,0,0,0,2,10,6,00:11:14,391,388,20,1,47
15492,2,0,2,3,5,6,00:26:52,392,388,20,1,47
15493,1,0,1,-2,0,1,00:16:11,393,388,20,1,47
15494,0,0,0,3,0,2,00:21:27,394,388,20,1,47
15495,0,1,1,-3,2,2,00:08:22,395,388,20,1,47
15496,0,1,1,3,0,3,00:20:44,396,388,20,1,47
15497,0,2,2,2,2,0,00:28:55,397,388,20,1,47
15498,0,0,0,1,0,7,00:25:14,398,388,20,1,47
15499,0,0,0,-3,0,0,00:19:53,399,388,20,1,47
15500,0,0,0,2,2,0,00:16:11,400,388,20,1,47
15501,0,1,1,2,4,0,00:25:10,921,388,47,0,20
15502,0,0,0,2,4,2,00:08:57,922,388,47,0,20
15503,2,1,3,-2,0,0,00:08:09,923,388,47,0,20
15504,0,0,0,-2,5,5,00:08:11,924,388,47,0,20
15505,0,1,1,2,5,5,00:02:59,925,388,47,0,20
15506,1,0,1,-3,0,0,00:29:07,926,388,47,0,20
15507,0,0,0,1,0,2,00:05:40,927,388,47,0,20
15508,0,1,1,1,4,6,00:27:00,928,388,47,0,20
15509,0,0,0,-2,0,3,00:15:05,929,388,47,0,20
15510,0,0,0,-1,0,2,00:10:56,930,388,47,0,20
15511,0,0,0,-2,0,0,00:09:25,931,388,47,0,20
15512,2,1,3,-2,0,5,00:19:07,932,388,47,0,20
15513,0,1,1,1,4,5,00:24:32,933,388,47,0,20
15514,0,0,0,1,2,4,00:17:43,934,388,47,0,20
15515,0,1,1,2,2,6,00:18:28,935,388,47,0,20
15516,1,0,1,2,0,1,00:08:35,936,388,47,0,20
15517,0,0,0,-2,0,6,00:22:57,937,388,47,0,20
15518,0,1,1,3,0,5,00:13:46,938,388,47,0,20
15519,0,0,0,0,4,0,00:20:01,939,388,47,0,20
15520,0,0,0,-2,0,0,00:03:46,940,388,47,0,20
15521,1,1,2,0,4,3,00:22:43,361,389,19,1,51
15522,0,1,1,2,4,6,00:12:46,362,389,19,1,51
15523,1,2,3,-1,0,5,00:13:02,363,389,19,1,51
15524,1,0,1,-1,0,3,00:02:55,364,389,19,1,51
15525,0,1,1,0,0,5,00:15:10,365,389,19,1,51
15526,0,0,0,3,0,2,00:13:45,366,389,19,1,51
15527,1,0,1,2,0,6,00:29:07,367,389,19,1,51
15528,0,0,0,-1,4,4,00:23:19,368,389,19,1,51
15529,0,0,0,-1,0,5,00:15:36,369,389,19,1,51
15530,0,0,0,1,2,4,00:18:58,370,389,19,1,51
15531,0,3,3,-2,0,3,00:02:31,371,389,19,1,51
15532,0,1,1,-3,0,3,00:02:04,372,389,19,1,51
15533,0,1,1,3,4,0,00:18:32,373,389,19,1,51
15534,0,0,0,-2,0,2,00:12:20,374,389,19,1,51
15535,1,0,1,-3,0,2,00:21:24,375,389,19,1,51
15536,2,0,2,-2,2,6,00:19:42,376,389,19,1,51
15537,0,0,0,-3,2,8,00:11:38,377,389,19,1,51
15538,0,0,0,-1,0,2,00:16:24,378,389,19,1,51
15539,0,0,0,1,5,0,00:03:43,379,389,19,1,51
15540,0,0,0,1,0,0,00:28:47,380,389,19,1,51
15541,1,0,1,2,0,3,00:03:57,1001,389,51,0,19
15542,0,1,1,-1,4,7,00:05:24,1002,389,51,0,19
15543,0,0,0,2,0,1,00:25:30,1003,389,51,0,19
15544,0,1,1,-3,0,6,00:28:01,1004,389,51,0,19
15545,0,0,0,-2,2,7,00:16:29,1005,389,51,0,19
15546,0,0,0,-3,2,2,00:05:19,1006,389,51,0,19
15547,0,0,0,-2,0,5,00:13:16,1007,389,51,0,19
15548,0,0,0,1,0,2,00:23:07,1008,389,51,0,19
15549,1,0,1,3,0,1,00:04:06,1009,389,51,0,19
15550,0,0,0,-3,0,0,00:28:20,1010,389,51,0,19
15551,0,0,0,-1,5,0,00:24:04,1011,389,51,0,19
15552,0,0,0,-3,0,3,00:07:01,1012,389,51,0,19
15553,0,0,0,-2,0,5,00:24:03,1013,389,51,0,19
15554,0,0,0,-3,2,4,00:21:08,1014,389,51,0,19
15555,1,0,1,-2,0,5,00:20:17,1015,389,51,0,19
15556,0,0,0,-3,0,0,00:03:05,1016,389,51,0,19
15557,0,0,0,0,10,5,00:24:49,1017,389,51,0,19
15558,1,1,2,3,0,1,00:30:44,1018,389,51,0,19
15559,0,0,0,-2,0,0,00:12:30,1019,389,51,0,19
15560,0,0,0,-1,0,0,00:28:31,1020,389,51,0,19
15561,0,0,0,2,0,2,00:27:48,81,390,5,1,36
15562,0,0,0,-1,0,3,00:20:17,82,390,5,1,36
15563,1,0,1,1,0,4,00:25:53,83,390,5,1,36
15564,0,1,1,1,0,7,00:19:13,84,390,5,1,36
15565,0,1,1,3,0,3,00:23:39,85,390,5,1,36
15566,0,0,0,3,0,1,00:23:35,86,390,5,1,36
15567,0,0,0,-1,2,3,00:05:04,87,390,5,1,36
15568,1,0,1,-1,10,5,00:30:23,88,390,5,1,36
15569,0,0,0,-1,10,4,00:15:56,89,390,5,1,36
15570,0,0,0,1,0,5,00:09:06,90,390,5,1,36
15571,1,0,1,2,4,5,00:05:25,91,390,5,1,36
15572,0,0,0,-2,2,5,00:18:29,92,390,5,1,36
15573,0,0,0,2,0,0,00:27:37,93,390,5,1,36
15574,0,2,2,0,2,3,00:20:56,94,390,5,1,36
15575,0,0,0,0,0,8,00:11:57,95,390,5,1,36
15576,0,0,0,-1,0,7,00:24:33,96,390,5,1,36
15577,0,0,0,-3,4,7,00:19:23,97,390,5,1,36
15578,0,0,0,-3,0,2,00:13:23,98,390,5,1,36
15579,0,0,0,1,0,0,00:21:41,99,390,5,1,36
15580,0,0,0,-2,2,0,00:22:11,100,390,5,1,36
15581,1,0,1,0,0,8,00:20:23,701,390,36,0,5
15582,0,0,0,0,0,0,00:22:06,702,390,36,0,5
15583,0,0,0,2,0,3,00:23:25,703,390,36,0,5
15584,1,0,1,-3,0,4,00:04:45,704,390,36,0,5
15585,0,1,1,2,4,6,00:03:43,705,390,36,0,5
15586,0,0,0,3,0,0,00:22:08,706,390,36,0,5
15587,0,0,0,0,0,8,00:23:38,707,390,36,0,5
15588,0,0,0,2,0,8,00:11:06,708,390,36,0,5
15589,0,2,2,-1,0,8,00:07:01,709,390,36,0,5
15590,0,0,0,-1,0,7,00:17:58,710,390,36,0,5
15591,0,0,0,1,0,5,00:03:34,711,390,36,0,5
15592,0,0,0,-3,2,2,00:19:48,712,390,36,0,5
15593,0,0,0,2,0,5,00:08:34,713,390,36,0,5
15594,0,1,1,3,0,0,00:10:09,714,390,36,0,5
15595,0,0,0,-1,0,1,00:03:30,715,390,36,0,5
15596,1,0,1,-2,0,4,00:12:21,716,390,36,0,5
15597,0,0,0,0,0,4,00:13:17,717,390,36,0,5
15598,0,0,0,-2,0,6,00:05:27,718,390,36,0,5
15599,0,0,0,-1,0,0,00:03:00,719,390,36,0,5
15600,0,0,0,3,0,0,00:21:08,720,390,36,0,5
15601,0,0,0,-1,0,4,00:11:04,501,391,26,1,9
15602,0,0,0,1,5,7,00:12:01,502,391,26,1,9
15603,0,0,0,-3,0,7,00:16:19,503,391,26,1,9
15604,0,1,1,-1,2,0,00:25:28,504,391,26,1,9
15605,0,0,0,-2,0,1,00:25:08,505,391,26,1,9
15606,0,0,0,0,0,2,00:14:49,506,391,26,1,9
15607,0,0,0,-1,0,8,00:16:54,507,391,26,1,9
15608,0,0,0,3,0,0,00:24:26,508,391,26,1,9
15609,0,0,0,2,2,2,00:20:02,509,391,26,1,9
15610,0,0,0,0,10,0,00:03:24,510,391,26,1,9
15611,0,0,0,3,0,3,00:08:10,511,391,26,1,9
15612,0,0,0,1,0,0,00:21:57,512,391,26,1,9
15613,0,0,0,3,0,0,00:13:12,513,391,26,1,9
15614,0,1,1,2,0,0,00:12:10,514,391,26,1,9
15615,1,0,1,2,0,7,00:20:59,515,391,26,1,9
15616,0,0,0,1,2,6,00:21:20,516,391,26,1,9
15617,0,0,0,1,5,1,00:19:39,517,391,26,1,9
15618,0,0,0,-3,0,6,00:28:46,518,391,26,1,9
15619,0,0,0,3,0,0,00:17:10,519,391,26,1,9
15620,0,0,0,1,0,0,00:04:12,520,391,26,1,9
15621,0,0,0,2,2,2,00:26:16,161,391,9,0,26
15622,0,0,0,0,0,1,00:02:59,162,391,9,0,26
15623,0,0,0,0,10,8,00:25:26,163,391,9,0,26
15624,0,0,0,1,0,7,00:25:45,164,391,9,0,26
15625,0,0,0,3,0,3,00:18:44,165,391,9,0,26
15626,0,0,0,-2,0,4,00:21:37,166,391,9,0,26
15627,0,0,0,1,0,3,00:26:45,167,391,9,0,26
15628,0,0,0,-1,0,2,00:29:06,168,391,9,0,26
15629,0,0,0,2,2,2,00:23:48,169,391,9,0,26
15630,0,0,0,1,0,7,00:29:06,170,391,9,0,26
15631,0,0,0,-3,0,5,00:26:37,171,391,9,0,26
15632,0,0,0,0,0,3,00:16:57,172,391,9,0,26
15633,0,0,0,-3,2,0,00:05:38,173,391,9,0,26
15634,0,0,0,3,0,1,00:14:53,174,391,9,0,26
15635,0,0,0,2,0,3,00:10:32,175,391,9,0,26
15636,0,0,0,-2,0,7,00:06:41,176,391,9,0,26
15637,0,0,0,3,0,1,00:16:13,177,391,9,0,26
15638,0,0,0,-2,0,8,00:07:20,178,391,9,0,26
15639,0,0,0,3,0,0,00:05:46,179,391,9,0,26
15640,0,0,0,0,4,0,00:12:35,180,391,9,0,26
15641,0,1,1,-3,0,4,00:11:52,481,392,25,1,6
15642,0,1,1,-3,0,2,00:26:20,482,392,25,1,6
15643,0,0,0,-1,0,7,00:16:40,483,392,25,1,6
15644,0,1,1,-1,0,1,00:16:19,484,392,25,1,6
15645,0,0,0,-2,0,7,00:19:05,485,392,25,1,6
15646,0,0,0,3,10,1,00:30:29,486,392,25,1,6
15647,0,1,1,3,2,2,00:21:33,487,392,25,1,6
15648,1,1,2,3,2,2,00:17:24,488,392,25,1,6
15649,2,1,3,3,0,6,00:30:09,489,392,25,1,6
15650,0,0,0,2,0,1,00:17:32,490,392,25,1,6
15651,1,0,1,0,10,7,00:22:48,491,392,25,1,6
15652,1,0,1,1,4,6,00:19:41,492,392,25,1,6
15653,1,0,1,1,0,5,00:16:54,493,392,25,1,6
15654,0,0,0,1,2,8,00:08:53,494,392,25,1,6
15655,0,1,1,0,2,1,00:21:12,495,392,25,1,6
15656,0,0,0,1,0,5,00:25:51,496,392,25,1,6
15657,0,0,0,-1,0,0,00:14:36,497,392,25,1,6
15658,0,1,1,0,0,7,00:02:02,498,392,25,1,6
15659,0,0,0,3,0,0,00:26:03,499,392,25,1,6
15660,0,0,0,-3,0,0,00:13:38,500,392,25,1,6
15661,0,1,1,-2,2,3,00:09:23,101,392,6,0,25
15662,0,0,0,-1,0,0,00:12:16,102,392,6,0,25
15663,1,0,1,0,0,6,00:17:54,103,392,6,0,25
15664,1,1,2,-1,2,5,00:14:29,104,392,6,0,25
15665,0,0,0,3,0,3,00:20:39,105,392,6,0,25
15666,1,0,1,-3,4,1,00:02:53,106,392,6,0,25
15667,0,1,1,3,0,2,00:19:27,107,392,6,0,25
15668,0,0,0,0,0,3,00:14:02,108,392,6,0,25
15669,2,0,2,0,0,4,00:19:13,109,392,6,0,25
15670,0,0,0,1,4,2,00:21:34,110,392,6,0,25
15671,0,0,0,-3,2,0,00:15:23,111,392,6,0,25
15672,0,1,1,1,2,2,00:22:38,112,392,6,0,25
15673,0,0,0,-3,0,0,00:25:24,113,392,6,0,25
15674,1,1,2,1,0,0,00:04:15,114,392,6,0,25
15675,0,1,1,-1,0,2,00:26:00,115,392,6,0,25
15676,0,0,0,1,0,1,00:13:06,116,392,6,0,25
15677,0,1,1,-3,2,8,00:26:35,117,392,6,0,25
15678,0,0,0,1,0,3,00:24:12,118,392,6,0,25
15679,0,0,0,-3,4,0,00:27:00,119,392,6,0,25
15680,0,0,0,-1,0,0,00:19:25,120,392,6,0,25
15681,0,1,1,2,10,4,00:07:19,861,393,44,1,27
15682,0,0,0,3,0,3,00:17:42,862,393,44,1,27
15683,1,0,1,3,0,2,00:06:19,863,393,44,1,27
15684,0,0,0,-3,0,7,00:04:14,864,393,44,1,27
15685,0,0,0,2,0,7,00:11:34,865,393,44,1,27
15686,0,0,0,0,0,8,00:25:52,866,393,44,1,27
15687,0,0,0,0,5,6,00:16:08,867,393,44,1,27
15688,0,0,0,3,0,0,00:13:36,868,393,44,1,27
15689,1,0,1,0,2,7,00:19:45,869,393,44,1,27
15690,0,0,0,3,0,5,00:27:01,870,393,44,1,27
15691,0,0,0,-1,0,7,00:15:12,871,393,44,1,27
15692,0,0,0,-3,2,8,00:04:35,872,393,44,1,27
15693,0,0,0,2,0,6,00:21:19,873,393,44,1,27
15694,1,0,1,2,0,0,00:09:09,874,393,44,1,27
15695,0,1,1,2,0,6,00:09:08,875,393,44,1,27
15696,0,0,0,3,0,8,00:16:16,876,393,44,1,27
15697,0,1,1,-2,0,4,00:20:08,877,393,44,1,27
15698,0,0,0,-2,0,2,00:30:46,878,393,44,1,27
15699,0,0,0,0,0,0,00:16:14,879,393,44,1,27
15700,0,0,0,0,0,0,00:26:38,880,393,44,1,27
15701,0,0,0,2,0,0,00:30:03,521,393,27,0,44
15702,0,0,0,2,2,0,00:06:46,522,393,27,0,44
15703,0,0,0,2,0,0,00:15:33,523,393,27,0,44
15704,0,0,0,0,4,1,00:06:36,524,393,27,0,44
15705,1,0,1,0,2,5,00:18:05,525,393,27,0,44
15706,0,0,0,2,0,4,00:15:57,526,393,27,0,44
15707,0,0,0,-3,0,1,00:16:22,527,393,27,0,44
15708,0,0,0,1,0,6,00:10:05,528,393,27,0,44
15709,1,0,1,-1,2,8,00:21:36,529,393,27,0,44
15710,0,1,1,-2,0,7,00:04:16,530,393,27,0,44
15711,0,0,0,-3,0,8,00:07:27,531,393,27,0,44
15712,0,0,0,-2,0,8,00:28:26,532,393,27,0,44
15713,0,0,0,0,0,2,00:25:26,533,393,27,0,44
15714,0,0,0,-1,2,5,00:10:31,534,393,27,0,44
15715,0,0,0,0,0,8,00:21:53,535,393,27,0,44
15716,0,0,0,3,0,7,00:22:14,536,393,27,0,44
15717,0,0,0,1,2,2,00:09:58,537,393,27,0,44
15718,0,0,0,-2,0,3,00:02:57,538,393,27,0,44
15719,0,0,0,-2,0,0,00:09:36,539,393,27,0,44
15720,0,0,0,-3,0,0,00:17:44,540,393,27,0,44
15721,0,0,0,-2,10,1,00:20:59,621,394,32,1,8
15722,0,1,1,2,0,0,00:17:09,622,394,32,1,8
15723,0,1,1,2,0,6,00:18:23,623,394,32,1,8
15724,0,1,1,-3,0,5,00:15:23,624,394,32,1,8
15725,1,0,1,1,0,6,00:12:35,625,394,32,1,8
15726,0,0,0,-1,5,7,00:05:06,626,394,32,1,8
15727,0,0,0,-1,10,4,00:14:31,627,394,32,1,8
15728,1,0,1,-1,0,8,00:22:13,628,394,32,1,8
15729,0,0,0,2,0,5,00:21:22,629,394,32,1,8
15730,1,1,2,-2,0,4,00:07:14,630,394,32,1,8
15731,0,0,0,1,0,4,00:29:34,631,394,32,1,8
15732,3,1,4,0,2,3,00:06:55,632,394,32,1,8
15733,0,0,0,0,0,6,00:25:27,633,394,32,1,8
15734,0,0,0,1,0,0,00:30:25,634,394,32,1,8
15735,0,0,0,2,2,1,00:27:51,635,394,32,1,8
15736,0,0,0,0,0,7,00:07:31,636,394,32,1,8
15737,0,3,3,3,2,8,00:28:16,637,394,32,1,8
15738,0,0,0,2,0,7,00:14:24,638,394,32,1,8
15739,0,0,0,-2,0,0,00:29:49,639,394,32,1,8
15740,0,0,0,1,2,0,00:11:22,640,394,32,1,8
15741,0,0,0,1,0,1,00:16:49,141,394,8,0,32
15742,0,0,0,-3,0,0,00:17:00,142,394,8,0,32
15743,1,1,2,0,0,3,00:16:58,143,394,8,0,32
15744,0,0,0,-1,0,2,00:23:26,144,394,8,0,32
15745,2,0,2,3,0,3,00:09:00,145,394,8,0,32
15746,1,0,1,-3,0,0,00:06:21,146,394,8,0,32
15747,0,1,1,0,4,2,00:10:25,147,394,8,0,32
15748,0,3,3,1,0,8,00:25:33,148,394,8,0,32
15749,0,0,0,-1,0,4,00:05:58,149,394,8,0,32
15750,0,0,0,-1,0,7,00:25:17,150,394,8,0,32
15751,0,0,0,0,0,2,00:08:02,151,394,8,0,32
15752,0,1,1,-2,4,1,00:21:07,152,394,8,0,32
15753,0,0,0,-1,0,6,00:09:18,153,394,8,0,32
15754,0,0,0,-3,0,1,00:06:01,154,394,8,0,32
15755,0,0,0,3,4,6,00:14:45,155,394,8,0,32
15756,0,0,0,1,0,0,00:05:44,156,394,8,0,32
15757,0,0,0,-3,0,2,00:02:55,157,394,8,0,32
15758,0,0,0,1,0,0,00:12:51,158,394,8,0,32
15759,0,0,0,1,0,0,00:17:28,159,394,8,0,32
15760,0,0,0,-1,0,0,00:10:42,160,394,8,0,32
15761,0,1,1,1,2,6,00:30:39,1021,395,52,1,44
15762,0,0,0,0,2,0,00:18:01,1022,395,52,1,44
15763,0,0,0,0,0,2,00:16:07,1023,395,52,1,44
15764,0,0,0,-1,0,8,00:18:42,1024,395,52,1,44
15765,0,0,0,3,0,4,00:14:32,1025,395,52,1,44
15766,0,0,0,3,2,8,00:04:35,1026,395,52,1,44
15767,0,1,1,3,0,8,00:14:59,1027,395,52,1,44
15768,0,0,0,-2,0,3,00:09:42,1028,395,52,1,44
15769,0,0,0,0,0,4,00:07:47,1029,395,52,1,44
